loss,id
1248.37142192,120321
911.812980202,120322
3006.89482565,120332
1303.87690678,120339
1012.57780613,120342
2186.61276744,120343
1606.24195069,120351
1408.16826047,120355
5002.8446478,120359
2351.69009751,120365
2478.18852682,120368
1563.73321849,120384
2670.98907559,120385
1936.36304044,120389
1685.00463461,120397
3040.7589434,120410
1889.60677404,120411
1211.57951256,120414
4779.68682511,120420
1175.20015271,120425
6725.2158035,120427
6538.34749328,120428
2922.84431963,120440
1039.77293864,120449
2151.62999751,120452
1063.1972244,120462
1592.28831685,120467
2948.55097642,120472
1680.91073201,120474
1265.15097812,120480
3188.98661166,120483
2248.2808728,120484
16326.8926302,120499
1159.42994983,120502
1234.37719311,120503
2131.9405631,120506
1141.73531661,120509
1675.87893556,120516
4161.87860979,120519
2038.8343339,120521
4281.04119539,120523
2456.8294424,120533
4996.02639384,120534
2755.03558729,120541
2495.80851977,120547
7186.72411733,120553
3150.79375855,120554
956.83737412,120559
3174.08823293,120565
4254.02976765,120584
1561.46569071,120592
1240.46590774,120601
1134.08817207,120606
881.313913464,120609
1265.0901338,120610
923.647311142,120618
4203.0227519,120620
6054.7776251,120646
1520.41711277,120647
4454.01188607,120655
1140.36381472,120661
1237.52182133,120664
2634.61516073,120669
2668.06673977,120677
4376.38389795,120681
1906.5979439,120682
1605.04468004,120684
2038.1466283,120688
1389.79558797,120692
7964.70997132,120713
900.71159126,120722
1451.17171708,120727
847.019321646,120733
1652.86222876,120739
2147.36070801,120741
2594.35464386,120745
1170.33676223,120746
10636.0449213,120747
1573.26900805,120760
958.483418749,120766
3074.10145602,120767
6639.27091755,120769
3377.15084852,120776
2460.96010259,120777
1384.36459941,120782
11696.1452416,120786
2755.2760747,120789
2866.93446077,120796
2749.57610383,120800
1219.51388528,120801
998.103695381,120810
1052.30489392,120827
1070.28513062,120831
3535.17108992,120834
3973.10491024,120839
1412.7361142,120841
1539.28649016,120844
2830.66857576,120848
4095.32007776,120849
1944.49607718,120858
2345.05506167,120865
2387.27154138,120869
2911.94267506,120870
5278.56662368,120874
1219.92005138,120877
2311.42948577,120881
4983.80154704,120890
1371.90576679,120891
1155.47790539,120898
7602.47876583,120907
2451.58864246,120912
1042.90157969,120915
2892.16514057,120922
4465.94929134,120927
6114.56250628,120939
1125.61452502,120941
842.006705546,120947
1289.94430993,120950
1164.0754599,120951
8499.52591774,120953
2254.95523864,120964
3493.55505521,120965
1021.03459391,120967
8435.28695959,120978
791.983126195,120981
3060.91110999,120985
5752.16789249,120993
6484.6842753,120999
2890.34687355,121000
5180.13117314,121019
1163.44544934,121020
1624.78281087,121021
1207.10616555,121037
3184.30962356,121039
1877.91921217,121043
2901.26359323,121059
1561.1655808,121068
1081.02223417,121076
5920.23772119,121079
2193.16385936,121085
912.852217395,121087
1021.98722211,121090
2037.85620184,121091
6507.76733721,121095
1422.91402454,121114
1874.33774842,121119
1209.59623371,121120
1653.07119671,121125
2327.86963124,121133
1895.6239334,121135
885.295032643,121150
1850.87628318,121156
1574.14565447,121159
1282.3959722,121161
5031.26427213,121163
6396.5870915,121164
3169.38416986,121165
1972.85709203,121167
1207.96238271,121169
1689.04421037,121179
2184.36420409,121182
2230.86874311,121197
1066.71433349,121199
4287.62810176,121204
716.522860724,121207
2376.67936541,121209
2619.75945171,121222
2005.60655141,121226
1481.97684716,121232
1148.49315908,121234
2577.02422464,121240
1553.80801974,121242
1110.69869497,121245
1600.98602507,121251
1260.48896227,121257
3917.46307792,121258
3528.81998522,121272
1709.35833461,121273
1320.65536705,121276
2610.38661242,121279
2421.34507467,121284
1843.15226622,121285
1704.24261233,121290
6540.15920627,121304
2272.63809185,121305
1819.72253378,121311
1035.52678742,121314
6518.15758675,121315
1763.1419135,121327
1382.30865881,121343
5295.12897282,121344
1110.86429109,121352
4281.22917573,121357
3209.56964876,121359
2750.88484735,121361
4339.79280206,121362
1562.86224578,121363
7203.4041927,121364
1116.45508712,121374
1301.47975525,121378
3660.77564809,121381
1049.03031147,121385
1542.78547624,121388
4068.61690027,121390
3005.73503228,121392
1088.17037541,121400
1743.78346916,121402
3205.11185113,121405
1206.74753848,121411
3710.12304421,121412
2047.82839834,121415
1823.23230432,121419
1564.82280022,121424
2129.46886584,121432
1101.62175066,121433
1184.5811071,121445
7084.3712279,121448
5538.06748812,121461
1573.20426627,121463
3809.53272574,121482
1300.79699816,121487
2459.94751519,121488
799.914651749,121489
3036.336571,121490
3829.79228536,121491
7072.84508638,121492
3909.56541309,121497
909.452996883,121499
2537.76668107,121515
2144.37237452,121518
2224.71850426,121525
1522.53312099,121533
1398.40972239,121535
2968.2498413,121536
2123.42970294,121540
2877.37372919,121541
1115.57054628,121558
1369.44349445,121560
2201.07916276,121564
2599.19744437,121566
2038.61135662,121573
1445.92400102,121578
1415.31892112,121585
2899.91320674,121586
945.463699818,121591
1032.41387415,121592
2495.9285577,121598
2082.67744204,121601
1167.82422376,121602
3113.29392853,121603
974.332197535,121609
1156.8970308,121613
3741.06359176,121616
1964.27814017,121619
2072.01894839,121621
2002.87055947,121625
5329.52957073,121626
3269.82491239,121628
1841.43617265,121630
1454.08216223,121645
2251.79958871,121651
5498.24786708,121654
1778.09302246,121656
2074.614541,121664
1650.49555973,121666
899.867669903,121669
977.602742748,121685
2112.16595422,121708
3286.09148797,121710
1593.59979973,121720
2153.41278492,121722
1430.46887015,121723
2532.11723374,121732
5327.61592349,121745
2256.13350634,121746
1772.29603489,121753
6801.2198424,121775
3273.98644172,121777
2259.71747642,121778
2866.34615266,121779
6233.63007247,121785
1468.484877,121786
4458.74524573,121799
1201.86545782,121801
2319.06368416,121806
3337.19653815,121808
4379.74930653,121814
1244.66471071,121817
7562.25684355,121818
2879.7842398,121820
1053.19962385,121829
1066.00597993,121830
6090.3117897,121831
1352.37048093,121833
7514.61056831,121839
2595.31773039,121852
1368.75884545,121860
1184.05850576,121864
1476.12893841,121865
2869.35961989,121869
5222.25345782,121871
4641.73991784,121874
1320.28628331,121878
2088.29195953,121884
10816.5902236,121886
3041.62095543,121888
9404.34629617,121899
1895.06308852,121904
2697.71222465,121906
1419.56969605,121910
7039.89461597,121914
1802.1119098,121915
939.45937688,121924
2883.6956833,121934
1509.20882864,121938
1010.49521905,121941
3233.18167608,121945
2094.59083976,121947
1689.83419695,121950
3280.176366,121952
849.28595162,121962
3844.03818075,121963
2719.49504571,121970
1801.85712795,121973
1892.77084257,121974
2494.63993276,121976
1544.83927816,121977
1136.90184771,121984
1502.58810056,121988
1579.78987902,121991
1245.64529793,121996
842.427040955,121997
1216.14690353,122002
3425.17881939,122003
1576.63145763,122004
1184.02244074,122010
2225.16835946,122013
1029.18015117,122020
1570.19845416,122028
3579.47432831,122031
2078.38123921,122038
2899.09654327,122039
2406.31148841,122042
1281.33526238,122044
1618.96125843,122051
2036.62916396,122054
2966.14621669,122055
1000.94414326,122057
1171.60992135,122069
1157.56288056,122070
5020.72316473,122071
3280.76582463,122074
7799.42055192,122079
3403.34025892,122087
3452.45937419,122088
1965.38766839,122089
2383.34389548,122092
1827.36084389,122098
1627.00860598,122106
2553.45640418,122107
3933.47693742,122114
1619.4179776,122132
1969.06695798,122137
2527.66124025,122147
2563.16008218,122149
3429.48190365,122153
2150.44656793,122154
1309.24328929,122160
1004.86052519,122169
1403.11515403,122176
1522.12980647,122181
2699.00734063,122182
1817.94694163,122198
5274.1350869,122202
993.495423642,122203
2603.67398545,122208
1565.18466356,122213
7244.21548176,122214
1063.71134367,122215
3286.75005894,122221
4228.77245085,122223
1335.54783912,122224
1175.6165634,122225
1417.62112142,122230
1352.10925567,122231
1121.15599692,122241
3194.18608386,122242
960.118143536,122255
1445.52763629,122257
1221.77478827,122263
2201.8695596,122271
3714.30921144,122272
2471.01735227,122274
1605.49211677,122279
3135.1001258,122281
1092.88833063,122283
1494.51048281,122289
1327.69298147,122291
1490.86125591,122297
1574.73690132,122301
1471.8553428,122325
3215.98221959,122329
4436.32644122,122334
2658.56110832,122337
2801.60803409,122338
7498.71966703,122349
3027.67933491,122350
1639.96270345,122354
2442.00167655,122356
2940.47582294,122357
1291.96821707,122363
1977.21002403,122375
8683.84218329,122377
5586.03755902,122381
1924.58309529,122385
1514.25569998,122388
2731.2476096,122391
1095.09291688,122392
1075.39299109,122405
2101.84163029,122408
2740.64717685,122409
2351.81718898,122410
2105.44920903,122419
3385.85018727,122423
1316.29522307,122435
2150.80225391,122438
2396.59145619,122440
1544.80807913,122442
1098.50263431,122444
3844.31241769,122448
1597.6605689,122452
1969.73799122,122453
2206.51193744,122454
1458.84860557,122464
1975.5720599,122466
3241.33963547,122468
2863.15862091,122471
2269.85587194,122472
2238.65470268,122476
923.84368217,122477
10857.3965824,122481
837.209027899,122485
3223.47744199,122486
1267.35260982,122494
1545.94211728,122513
1413.2995748,122516
3849.4106278,122517
1844.2845998,122533
1247.78010926,122543
3720.97555777,122545
1944.75192254,122546
1415.84789715,122558
1524.36820439,122559
4721.44718297,122561
1924.25858541,122564
2423.83144478,122571
3646.95749807,122572
3077.28419219,122576
1774.46615528,122580
3856.61287163,122585
1257.374464,122586
2114.24977965,122598
4733.55073734,122604
2627.16541595,122610
3595.44339147,122617
979.141464937,122619
4308.52625829,122623
4096.13542555,122626
2691.81461552,122629
791.120410789,122634
4142.66308743,122635
2266.58813313,122654
6369.02144077,122657
1184.51507634,122662
1178.16911683,122668
1195.40477411,122669
1295.62787783,122680
3774.73372563,122690
1791.48328401,122692
4272.06336973,122694
2534.16072956,122695
1932.46443462,122700
812.235704431,122701
2631.31860545,122703
2073.63234827,122704
1305.59771524,122721
1448.02022823,122725
3812.33213329,122729
4408.5715403,122730
1101.31865221,122731
884.130501881,122745
6850.22987779,122748
5203.28098345,122763
2926.89216157,122770
2419.60715172,122774
5607.32052108,122788
997.525432943,122789
2803.29246709,122791
1157.05477801,122793
7515.08643958,122794
1046.0792034,122805
1533.23771908,122806
1656.48585794,122813
2857.33618739,122817
1450.60736509,122818
1414.78039607,122824
1511.86580801,122825
5343.7062025,122827
4818.00575108,122832
907.21271973,122835
4879.29923916,122844
2161.7296027,122858
1334.48455378,122862
2722.340138,122866
5738.10826713,122871
3633.35332399,122877
1884.40852501,122880
1341.00374154,122883
1935.62220965,122884
1899.14020463,122889
2097.89215401,122891
7393.94334308,122893
1353.58159186,122897
3764.22567812,122900
1637.29517176,122906
1840.39331267,122909
2028.90564898,122910
1750.36286477,122911
15381.6840689,122917
2995.29509819,122921
1016.59874581,122922
1015.10741586,122929
1784.45525772,122932
2364.1986406,122934
1593.50458581,122939
1311.64158464,122944
3352.31928115,122947
2198.80944894,122948
5419.97119025,122952
1417.67616278,122967
1421.12551691,122969
2158.8147231,122972
8675.32708551,122981
2934.22032394,122986
1659.66048827,122987
3947.38996999,122992
2816.88383378,123003
1236.67416862,123008
3631.58024589,123009
2470.13059832,123012
1009.15200166,123028
1683.91488086,123031
2076.07210239,123033
918.44297432,123035
2093.76370636,123043
1834.40119342,123046
3095.04590792,123048
3233.05773472,123059
1566.77240764,123066
1136.68991693,123076
3610.03284243,123084
1522.83938589,123085
6806.95232847,123095
2490.70330765,123104
1904.11083529,123106
2112.63722411,123108
1901.62466346,123109
1854.47763547,123117
3144.75608631,123118
3121.19307756,123122
2858.86606696,123142
1262.90484956,123150
1060.38234882,123151
1715.64605503,123161
1556.22675982,123166
5120.00898802,123172
3642.7915421,123176
3218.72770337,123180
3771.89727529,123183
6452.1965275,123187
762.208203048,123191
2265.81595052,123200
3030.61172474,123207
1672.60689053,123216
2500.60245028,123221
3171.29539703,123223
1113.61393577,123229
798.329254948,123230
838.29651701,123233
2643.19489145,123236
7807.68483707,123243
836.257995425,123248
3436.56693509,123250
1515.8201235,123258
3771.21999911,123262
1264.26115378,123264
1935.77311594,123272
3926.70431668,123276
908.224435034,123281
3214.66573044,123287
2010.95144684,123291
756.337680594,123293
4522.17167326,123296
2318.39476789,123300
6952.56140472,123307
3996.25347896,123313
918.906978936,123316
1411.61668457,123321
4615.00630202,123323
1699.86746155,123331
2384.55832897,123332
1827.4606426,123337
1384.8169513,123340
2791.13772226,123341
4533.41948905,123350
2572.92728992,123351
1878.59181123,123356
2703.2610584,123358
1055.41180488,123359
6177.41259198,123377
3931.31692835,123380
6070.0850778,123381
2216.069578,123398
1334.76786742,123406
1966.23677433,123410
1522.71688417,123412
2519.71159981,123421
2141.13140793,123422
3127.04922759,123430
9356.10567565,123432
2043.32148595,123436
3082.72411285,123438
1860.22242351,123445
1415.52341923,123454
941.869806792,123457
1722.59457282,123460
2121.53929053,123466
1815.79346533,123470
2931.04615398,123472
1475.81196637,123473
1252.78628917,123475
7610.84691307,123476
8314.10885107,123481
1934.76535904,123482
1908.10362492,123483
1926.58966316,123484
1358.40342255,123496
3641.87965036,123503
1823.75004878,123508
3094.70172127,123512
1194.30920097,123513
1521.15799439,123519
2440.02490099,123527
1327.86239852,123532
1095.60217108,123542
2689.92166205,123543
3792.71298749,123545
5767.11369735,123547
2374.47457278,123548
2221.49870972,123555
7215.57549061,123556
1068.84899809,123564
1725.50363447,123565
2549.2563308,123578
1864.45285247,123583
762.154182987,123585
1946.64606925,123589
3622.53174422,123590
1931.56949466,123591
7705.78435787,123598
4343.99542422,123607
1130.55011651,123608
6530.61931412,123610
5421.8953733,123616
2154.15084721,123623
1338.99049573,123626
2009.07566136,123632
979.116481983,123636
1990.70360746,123639
3038.03729709,123648
4106.80126483,123650
5454.57602785,123653
859.520629352,123654
5177.49959936,123655
6958.13356996,123657
1504.67105959,123664
1601.97401094,123665
1156.84463329,123666
3901.35198091,123667
1649.87666968,123673
4745.89741039,123678
1609.84929045,123685
1367.26754301,123686
6247.80357748,123687
3865.29700901,123690
3386.90199828,123701
1986.12139407,123704
1558.1042533,123711
2983.1569406,123715
4941.4515654,123725
1580.1099327,123745
4266.63799986,123756
3503.24393197,123758
1133.39972427,123759
2061.84120204,123760
1206.85718367,123768
1087.83322696,123772
952.943898867,123773
4303.19309413,123788
737.287538823,123792
4161.46641574,123794
7003.87640196,123796
1911.93686477,123806
1650.53614796,123807
1035.94858874,123810
704.56722662,123813
977.336912321,123815
2352.16539441,123819
1791.28213437,123825
1033.97487674,123826
1367.00460206,123843
1750.54323513,123851
1161.72467292,123857
1555.16399489,123858
6860.0337733,123863
2339.99234291,123868
1905.46195277,123873
4721.3509766,123878
1748.43387081,123883
3187.31208068,123893
2954.47785408,123901
1188.75759742,123902
3999.9653595,123904
3303.12304552,123909
722.081045636,123913
1195.47551183,123918
954.315799022,123924
1475.80739138,123930
1867.45070001,123932
1285.32295949,123933
5487.8774176,123937
1867.93026328,123938
1564.15050255,123946
2055.37146336,123948
1811.76526689,123949
1690.83785488,123950
2227.68445824,123953
2875.5277324,123964
1212.30307389,123972
1520.12924455,123975
1139.52391974,123977
1415.04475925,123983
1300.07273325,123990
1737.08290927,123991
1046.84933914,123995
3897.93811929,124003
1192.04480059,124008
1494.67798558,124014
2033.80577951,124025
2744.90414242,124040
1772.01988864,124045
3246.46445489,124047
1697.73591914,124048
2512.29101368,124057
1198.0802259,124058
1293.68286232,124065
1409.79726276,124066
1961.99485778,124071
7202.87325814,124074
2043.21355755,124075
3456.75895529,124082
845.887865692,124085
3038.65876252,124086
3175.99732044,124089
1371.48490568,124106
2178.13782364,124115
2648.9916689,124131
4656.44110913,124135
1291.03030586,124145
1357.77677013,124147
1388.05912015,124155
6030.8245541,124162
9408.21711223,124165
1749.52592219,124170
2075.98147871,124174
2379.93540767,124177
4833.99841244,124182
1918.36528816,124185
1131.28346408,124186
1002.86721007,124188
2150.98441774,124196
1620.79639336,124202
5055.43379054,124208
2583.19467033,124210
1388.00538766,124222
4009.44927278,124223
1541.88855042,124226
4197.16411464,124227
1345.26007148,124234
1457.48000636,124235
1448.61712258,124241
5061.36042165,124248
3738.19047307,124250
9739.73204266,124253
1417.462267,124254
1937.62539934,124259
2315.2202085,124261
2691.45168802,124265
5653.94312813,124268
1173.63650839,124270
2401.25015885,124275
1526.8842966,124289
2270.7876986,124294
5169.91342289,124295
3770.28825531,124300
2024.91335044,124307
1267.75301443,124310
1326.87862699,124312
2894.36469133,124313
1502.9627762,124314
5318.9916258,124315
1594.16877386,124317
4778.70246102,124323
2065.40335406,124328
2194.98482189,124329
3024.44607514,124333
5503.35967203,124339
1183.32332915,124340
5381.03106368,124341
1544.07109919,124356
1935.99822154,124358
4023.67655256,124359
1480.16324556,124361
2428.10603048,124362
1419.36563214,124366
923.753259739,124371
2703.50312421,124375
2639.92538431,124391
1211.22622997,124396
1610.10849269,124399
3004.04511816,124400
3267.46661872,124402
1762.34854925,124407
4342.45299606,124408
1254.22687637,124409
2326.45938894,124412
1726.91474253,124415
2703.20075548,124416
1097.69081251,124422
816.042434445,124439
2558.86783663,124460
2468.00886112,124462
4979.0268354,124484
959.496281827,124491
2933.8862999,124492
1743.6874574,124494
1607.23287713,124497
1275.43019191,124505
1050.86677595,124507
2051.97546495,124508
1260.04295399,124512
2769.2230655,124514
1952.08111933,124518
2164.07897286,124522
13370.8527648,124524
1637.51708583,124532
2706.80691194,124541
6901.02249682,124547
6325.52953562,124552
1323.94272355,124555
2981.01359749,124556
4159.49929872,124562
1586.29084584,124566
1012.90608512,124574
5935.58740269,124575
1136.1443582,124579
1056.12065681,124581
7385.11882171,124585
1416.00489076,124587
1911.51436388,124589
5224.05834834,124593
996.092831793,124596
1912.07138153,124597
753.604108738,124599
2017.55482575,124604
1983.63483927,124608
1151.35106229,124609
2427.43072223,124613
1858.37987033,124622
987.947108866,124630
2657.69806582,124634
3292.34496791,124643
3103.38617251,124644
7417.1072514,124647
3984.82764029,124651
3564.36603471,124652
3259.01242426,124653
2906.1108972,124659
1462.21370355,124661
5037.24599349,124666
1154.97358766,124671
1489.84558359,124676
1639.01560968,124679
7969.27017187,124681
1473.12397115,124690
4116.12512844,124691
2042.76837113,124693
7351.28672794,124694
4744.14980194,124700
1890.59417248,124701
1501.00581815,124705
3345.0819511,124710
787.809928339,124717
1864.67407128,124718
1727.91270937,124720
6523.47046072,124724
1400.87992539,124725
936.066764088,124732
1753.19710202,124741
7307.24595393,124747
1320.93297382,124752
3151.70981599,124753
3790.57097665,124755
971.788526745,124760
1159.30463816,124770
2159.79630229,124773
5340.51334618,124775
4116.60146657,124779
971.535569131,124786
1732.59382692,124794
4616.06865732,124798
2195.25326587,124800
1443.76464055,124802
1553.03115441,124803
1108.77631966,124809
1255.07581415,124813
934.308155377,124828
1089.73229523,124831
1262.80338293,124833
6406.04156041,124835
1400.71549466,124846
1153.59040831,124857
917.645693414,124858
1117.48379491,124873
1567.81414494,124874
1309.38548952,124885
2925.36874226,124886
11493.049321,124891
2031.1582435,124893
1994.68484648,124896
1647.11863163,124898
1688.18647589,124911
1375.43322573,124915
7167.15358078,124928
1529.09316001,124930
1002.94115315,124940
3726.1631777,124950
1293.89800654,124956
1505.24420715,124961
1020.4509339,124968
3726.56950377,124971
1162.89211445,124979
2243.94660035,124986
3601.78925339,124988
4226.62373653,124989
1271.42403462,124990
3593.27823754,124991
1931.8799107,124998
5452.78536234,124999
4943.28134853,125002
1083.41920636,125006
2196.22638932,125008
1058.13671874,125010
1400.40888728,125015
1304.29612883,125017
1642.79431491,125020
6288.05186971,125022
2033.90502057,125028
1983.53393206,125030
5022.90056297,125033
2677.29466801,125040
1313.63620148,125043
1829.92022649,125057
1148.57787484,125058
5774.11822021,125064
3038.72834762,125065
2141.91618655,125074
2459.43721473,125076
2089.48491513,125077
2094.11687341,125078
1528.36094783,125079
1525.73223809,125081
2326.80608082,125092
1782.39417019,125093
2651.10344535,125101
1906.10500361,125103
3515.06095106,125105
1335.09785342,125109
862.551437065,125113
1273.2401578,125114
5016.82196342,125118
1462.02849996,125123
2137.68828085,125124
1169.52086596,125132
3758.74169753,125134
1313.60076134,125144
1632.517874,125145
2641.20871665,125147
3996.90963223,125152
2116.41296047,125159
6125.09366362,125167
1857.4472935,125169
1013.51744421,125171
3203.77457466,125174
2357.66945989,125183
3970.67248912,125185
1691.43535039,125189
2893.27846836,125196
3043.47187041,125207
2089.19440721,125216
1778.88420306,125219
3548.52974562,125229
1837.43820059,125230
856.963879159,125231
5544.89837621,125259
903.287517796,125260
1031.61331599,125264
1466.07982459,125265
1168.7936611,125266
2696.9055334,125267
1870.22883947,125276
6840.01175976,125277
3738.30028766,125279
11356.7979467,125287
1381.95769201,125290
3386.30508347,125291
1431.75723068,125296
2936.76137019,125297
1170.06954563,125298
876.919257784,125310
2377.77043449,125323
888.525482779,125325
3682.84887761,125327
2029.67438004,125330
955.507070713,125334
3159.34194247,125335
1297.1649891,125336
2221.41832259,125346
2293.57755932,125347
1514.16458797,125348
2634.66630032,125375
1982.41058128,125389
2435.02605602,125390
1589.63508405,125400
1692.64701438,125401
1169.40537837,125402
1219.669071,125412
1798.58668771,125418
1161.31568726,125422
3189.94593445,125423
1352.22954757,125424
951.456706106,125430
1194.08493899,125439
2989.54473332,125443
1066.37741081,125452
3060.94993647,125453
980.385392052,125455
2520.08092561,125464
1138.24082429,125469
7631.97408735,125473
3023.83769517,125481
951.500008724,125482
1747.27189867,125492
1448.4717278,125496
1016.68203702,125497
2455.75492829,125504
2165.82628368,125517
6224.75468781,125528
1992.27100819,125529
16877.4320558,125532
1027.52433609,125533
1590.69301044,125544
2375.48000987,125547
1424.0453962,125550
3505.28087648,125558
1876.10621726,125559
3616.84629528,125565
1798.08751833,125571
1801.69826485,125573
1138.86985812,125576
3271.65233692,125577
1594.20835075,125583
1289.35899499,125589
2060.62744361,125592
4424.69445546,125607
6242.53127914,125610
1403.28432126,125624
795.863490464,125625
2772.00299755,125633
1719.82276613,125636
4464.71022889,125638
1551.75806096,125666
929.337280418,125668
1613.85196686,125669
3046.76324532,125675
2050.16138163,125680
1955.84847805,125689
1652.48083597,125695
1620.79696996,125701
3598.00083184,125705
2895.14761642,125706
1879.94751097,125710
4331.02944129,125717
3934.36569024,125719
4301.46477352,125722
1631.48754797,125739
1094.78937899,125741
1343.17591354,125742
1252.1530954,125743
4508.89112251,125744
1962.12936676,125745
1989.45427867,125747
1436.0803929,125748
5234.54044248,125752
2210.41883985,125758
1753.72420032,125765
1139.85532929,125775
2355.02569669,125776
3517.24487171,125780
1527.20428104,125783
4153.73495511,125786
6162.19918945,125795
1690.46313502,125798
1487.45762178,125800
3410.28342471,125803
1520.27933272,125806
4794.24791043,125807
1678.20022055,125810
2899.1836885,125815
1865.89606049,125830
2756.73868607,125831
3074.0882632,125836
1383.45978455,125842
1487.4043286,125845
2299.07120329,125846
2265.44311579,125851
1534.48759358,125856
2409.38408107,125862
2305.31697074,125864
1999.66875364,125867
3522.79681375,125870
9568.32089369,125871
2407.71999816,125873
961.067519817,125874
9572.80110568,125883
1838.20749483,125885
1741.09462671,125891
3668.24693174,125896
2383.50136718,125903
868.774155986,125908
2124.90519216,125913
1618.28992348,125915
5116.79366507,125920
9303.15402982,125926
8426.09402359,125931
2721.3665507,125933
2018.09955034,125934
1949.9855774,125941
2567.27320972,125942
1636.79820628,125949
5318.38881041,125951
5821.14391876,125955
2092.45831184,125959
1514.93249163,125965
1997.33068529,125966
1060.13207163,125967
1768.86004118,125972
925.617144559,125975
1053.63311915,125977
3619.28249968,125983
2196.11478293,125985
1688.24959892,125987
1225.07351734,125992
1619.10534163,126000
6362.51108062,126016
3893.39368763,126017
2689.07264889,126021
1646.40142858,126025
10099.9173423,126032
6901.59959349,126053
2036.55480923,126062
2306.50707684,126066
3261.23720492,126077
1468.9458504,126083
2052.60845099,126093
979.757853427,126103
4987.1266192,126104
1525.0567814,126106
1279.92263584,126115
1564.3601984,126120
5181.45480833,126122
1822.33249079,126124
2213.25482127,126134
1007.38047871,126137
962.758519189,126138
1609.03767556,126142
1634.13759706,126143
1235.99956387,126145
2738.9404682,126146
2949.20953354,126162
2663.09462586,126163
2074.29572677,126168
1542.23554492,126169
2141.25714646,126173
1479.67696781,126175
2029.48963324,126176
2933.81157134,126186
1712.03397768,126189
2436.80586856,126190
3542.85924817,126195
1227.60172206,126196
4000.71016994,126200
2023.91733997,126202
2571.89040518,126206
2607.94549653,126210
2279.02299879,126212
3731.79168818,126215
2068.24102862,126218
1166.46799665,126225
1162.07441014,126226
4146.75921806,126232
3063.56599036,126239
1700.89256894,126262
1453.35305035,126266
2014.3075467,126272
2908.08895544,126277
2498.79111264,126278
3932.20547266,126282
1127.99417145,126285
1812.90271694,126292
2435.37911853,126293
3177.3357969,126296
1579.67990402,126298
1429.28277555,126305
5879.94197942,126310
4068.42034101,126312
933.401200645,126313
4646.50285322,126314
2553.05138965,126316
1285.92324648,126320
4536.10177937,126326
1188.83211572,126327
4000.31205839,126329
1440.81993252,126330
1024.27987857,126337
1367.61496649,126342
1540.05318305,126343
2380.11402723,126346
2471.54125245,126348
2642.13073714,126349
1269.53679088,126359
1905.42183341,126371
3226.67874746,126376
1949.26766482,126379
2062.93699215,126381
4392.31105238,126389
1632.59971037,126394
5661.11814274,126408
3131.46799081,126412
2265.84770731,126414
3663.92763711,126417
987.764219152,126419
3259.25985709,126425
3914.92922419,126433
2657.39471649,126446
1407.34875646,126447
1720.59597873,126449
1122.66827383,126454
1749.84634056,126463
4652.33535976,126464
5105.34006657,126471
1067.37644244,126472
1798.333001,126473
2489.44189801,126474
1292.56370645,126477
1811.99409962,126480
1453.40287268,126482
5863.23480522,126486
2083.61368044,126490
1752.08712849,126491
785.074436749,126493
6986.73840986,126500
2061.85323485,126506
5331.8545849,126508
2013.05795216,126517
1266.99027178,126518
3791.18943923,126533
1417.05365854,126539
1695.23816008,126544
1718.59879495,126545
13231.2604058,126546
1582.40107348,126550
1119.13905717,126563
1470.08847848,126565
1043.66926182,126566
1313.50595159,126569
1438.5399906,126577
1885.61678202,126581
1436.93602223,126582
1202.63377276,126585
4694.11813735,126589
1301.69081477,126592
2270.24781011,126598
5944.52753865,126601
1586.94206888,126602
2129.36032206,126604
7526.80755157,126607
1421.45138911,126608
1269.45608729,126616
4175.74087054,126617
2154.92824843,126628
1146.10380081,126631
1047.95943218,126633
3119.84713965,126640
2364.3338539,126649
1048.02051925,126655
1642.91157257,126656
1597.60876967,126665
2898.63314984,126669
1620.09578826,126675
1523.09773112,126678
3223.14027448,126680
1229.12629166,126684
1058.94038257,126688
7734.57879007,126695
2598.05170435,126696
1436.16487249,126707
1375.78199832,126710
1180.63503183,126714
1863.82795806,126723
2093.02848982,126725
1632.20056744,126726
2149.82309531,126744
2070.75444669,126751
2466.43808253,126755
1505.31391759,126759
2534.90233631,126772
2310.99394723,126777
1669.6854307,126778
3190.30271879,126783
1096.75350077,126784
2181.98600789,126787
1043.25411114,126789
6050.26227125,126798
1641.27784854,126802
3085.06630624,126807
1109.0235174,126813
2819.10449606,126814
1218.3224247,126819
5130.89233735,126820
1264.0477695,126821
1305.60078847,126827
5811.21355492,126833
2747.49833896,126844
1939.7666898,126855
3368.50522484,126856
2695.20137275,126857
2925.65024948,126859
5081.28345486,126860
1634.83092101,126866
1020.75948289,126872
2511.0998474,126886
1154.59316388,126888
7764.1658661,126892
7409.27089224,126904
1544.5317326,126905
1197.17422047,126912
1422.1980779,126916
2002.67395527,126920
2685.8226608,126928
5005.91705867,126936
2453.18672468,126938
2325.93928645,126939
1031.8095856,126940
2669.96762005,126943
1269.94046227,126944
3134.98962048,126945
7740.1788863,126948
6385.50324327,126952
4223.03598169,126958
1800.98555197,126965
1845.63224717,126972
3697.07767793,126974
2614.32770583,126976
4357.10620227,126977
2452.64884042,126989
856.365165174,126991
1702.04487713,126994
2775.9511569,127001
2718.01325387,127002
7658.06575382,127005
1201.41076252,127008
3685.67328395,127011
3995.88299171,127012
7289.48790562,127013
1370.38786325,127015
1552.69043106,127017
1277.43719159,127018
1302.19035826,127019
